app_id,about_the_game,achievements_total,background_image,coming_soon,content_descriptors,controller_support,detailed_description,developer,developers,discount_percent,dlc_count,dlc_list,first_movie_url,first_screenshot_url,header_image,legal_notice,metacritic_score,metacritic_url,movies_count,name,package_groups,pc_requirements_min,pc_requirements_rec,platforms_linux,platforms_mac,platforms_windows,price_currency,price_final,price_initial,price_usd_final,price_usd_original,publisher,publishers,recommendations,recommendations_total,release_date,required_age,screenshots_count,short_description,steam_url,support_email,support_url,supported_languages,type,website,steamspy_name,steamspy_developer,steamspy_publisher,steamspy_positive,steamspy_negative,steamspy_owners,steamspy_ccu,steamspy_owners_low,steamspy_owners_high,steamspy_owners_mid,genres_Action,genres_Adventure,genres_Animation & Modeling,genres_Audio Production,genres_Casual,genres_Design & Illustration,genres_Early Access,genres_Education,genres_Free To Play,genres_Game Development,genres_Indie,genres_Massively Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,genres_Utilities,platforms_linux.1,platforms_mac.1,platforms_windows.1,categories_Captions available,categories_Co-op,categories_Commentary available,categories_Cross-Platform Multiplayer,categories_Family Sharing,categories_Full controller support,categories_HDR available,categories_In-App Purchases,categories_Includes Source SDK,categories_Includes level editor,categories_LAN Co-op,categories_LAN PvP,categories_MMO,categories_Multi-player,categories_Online Co-op,categories_Online PvP,categories_Partial Controller Support,categories_PvP,categories_Remote Play Together,categories_Remote Play on Phone,categories_Remote Play on TV,categories_Remote Play on Tablet,categories_Shared/Split Screen,categories_Shared/Split Screen Co-op,categories_Shared/Split Screen PvP,categories_Single-player,categories_Stats,categories_Steam Achievements,categories_Steam Cloud,categories_Steam Leaderboards,categories_Steam Timeline,categories_Steam Trading Cards,categories_Steam Workshop,categories_Tracked Controller Support,categories_VR Only,categories_VR Supported,steamspy_score_rank,steamspy_average_playtime,steamspy_median_playtime,steamspy_players_forever,steamspy_players_2weeks
212630,0,0.0,0,0,0,0,0,0,"Ubisoft Paris, Red Storm Entertainment",0.0,0.0,0,0,0,0,0,71.0,0,0.0,Tom Clancy's Ghost Recon: Future Soldier™,0,0,0,False,False,True,0,19.99,19.99,0.0,0.0,0,Ubisoft,0.0,4930.0,"Jun 26, 2012",17,7.0,"In Ghost Recon Future Soldier join an elite team of highly trained, cut-throat special-ops soldiers. Armed to the teeth with unrivalled combat technology, Ghost Recon takes you to the globe’s most deadly warzones to hunt down the highest value targets.",https://store.steampowered.com/app/212630/,0,0,0,game,0,Tom Clancy's Ghost Recon: Future Soldier,"Ubisoft Paris, Red Storm Entertainment",Ubisoft,3908,1703,"200,000 .. 500,000",31,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
221380,0,0.0,0,0,0,0,0,0,"Skybox Labs, Hidden Path Entertainment, Ensemble Studios, Forgotten Empires",0.0,3.0,0,0,0,0,0,68.0,0,1.0,Age of Empires II (Retired),0,0,0,False,False,True,0,19.99,19.99,0.0,0.0,0,Xbox Game Studios,0.0,83429.0,"Apr 9, 2013",0,6.0,"Age of Empires II has been re-imagined in high definition. With the release of Age of Empires II: Definitive Edition, this product will not be updated further.",https://store.steampowered.com/app/221380/,0,0,0,game,0,Age of Empires II (Retired),"Skybox Labs, Hidden Path Entertainment, Ensemble Studios, Forgotten Empires",Xbox Game Studios,97077,4270,"2,000,000 .. 5,000,000",3833,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,,,,,
222520,0,0.0,0,0,0,0,0,0,Nimble Giant Entertainment,,0.0,0,0,0,0,0,,0,1.0,Champions of Regnum,0,0,0,True,True,True,0,,,0.0,0.0,0,Nimble Giant Entertainment,0.0,,"Feb 27, 2013",0,5.0,"Choose your Realm and engage in the most dynamic player driven battlefield available on any MMO. Fight for the Alsius Empire, protect the woods of Syrtis or avenge the Brotherhood of Ignis.",https://store.steampowered.com/app/222520/,0,0,0,game,0,Champions of Regnum,Nimble Giant Entertainment,Nimble Giant Entertainment,817,379,"200,000 .. 500,000",22,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
223750,0,0.0,0,0,0,0,0,0,Eagle Dynamics SA,,159.0,0,0,0,0,0,,0,1.0,DCS World Steam Edition,0,0,0,False,False,True,0,,,0.0,0.0,0,Eagle Dynamics SA,0.0,671.0,"Aug 2, 2013",0,25.0,Feel the excitement of flying the Su-25T &quot;Frogfoot&quot; attack jet and the TF-51D &quot;Mustang&quot; in the free-to-play Digital Combat Simulator World!,https://store.steampowered.com/app/223750/,0,0,0,game,0,DCS World Steam Edition,Eagle Dynamics SA,Eagle Dynamics SA,31642,5521,"2,000,000 .. 5,000,000",1212,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,,,,,
230860,0,0.0,0,0,0,0,0,0,"Theresa Duringer, Pete Andstadt",0.0,1.0,0,0,0,0,0,72.0,0,1.0,Cannon Brawl,0,0,0,True,True,True,0,14.99,14.99,0.0,0.0,0,Temple Gates Games,0.0,555.0,"Sep 19, 2014",0,12.0,"Cannon Brawl is action RTS and artillery hybrid. Pilot an airship, command powerful weapon emplacements and use the destructible terrain to out think and destroy your enemy! It's a new take on artillery strategy!",https://store.steampowered.com/app/230860/,0,0,0,game,0,Cannon Brawl,"Theresa Duringer, Pete Andstadt",Temple Gates Games,728,70,"200,000 .. 500,000",1,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,,,,,
232890,0,0.0,0,0,0,0,0,0,FireFly Studios,0.0,6.0,0,0,0,0,0,,0,3.0,Stronghold Crusader 2,0,0,0,False,False,True,0,39.99,39.99,0.0,0.0,0,FireFly Studios,0.0,11779.0,"Sep 22, 2014",0,12.0,"Stronghold Crusader 2 is the long awaited sequel to the original castle sim. After 12 years Stronghold returns to the desert with a new 3D engine and powerful Havok Physics. Crusader 2 recaptures the original game’s addictive, fast-paced gameplay and authentic castle simulation.",https://store.steampowered.com/app/232890/,0,0,0,game,0,Stronghold Crusader 2,FireFly Studios,FireFly Studios,12324,4754,"1,000,000 .. 2,000,000",486,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,,,,,
234080,0,0.0,0,0,0,0,0,0,"MercurySteam, Climax Studios",0.0,0.0,0,0,0,0,0,,0,1.0,Castlevania: Lords of Shadow – Ultimate Edition,0,0,0,False,False,True,0,29.99,29.99,0.0,0.0,0,KONAMI,0.0,7169.0,"Aug 27, 2013",17,14.0,"Castlevania: Lords of Shadow – Ultimate Edition is the complete edition of Castlevania: Lords of Shadow, a dark and vivid new re-imagining of the Castlevania mythology. It is the end of days and ungodly powers isolate the Earth.",https://store.steampowered.com/app/234080/,0,0,0,game,0,Castlevania: Lords of Shadow – Ultimate Edition,"MercurySteam, Climax Studios",KONAMI,7526,1791,"500,000 .. 1,000,000",73,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,
237570,0,0.0,0,0,0,0,0,0,Zeboyd Games,,0.0,0,0,0,0,0,,0,1.0,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,0,0,0,False,False,True,0,,,0.0,0.0,0,"Penny Arcade, Inc.",0.0,309.0,,0,18.0,"Penny Arcade’s “On the Rain-Slick Precipice of Darkness 4” concludes the saga of Tycho Brahe, Scion of The Long Project, and his almost certainly human partner Jonathan Gabriel. The world has been destroyed, but existence extends beyond this mortal plane in the gruesome Underhell!",https://store.steampowered.com/app/237570/,0,0,0,game,0,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,Zeboyd Games,"Penny Arcade, Inc.",290,72,"0 .. 20,000",2,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,,,,
244770,"[PLAY THE FULL ALPHA FOR FREE THROUGH THE DEMO!]<br><br>A voxel-based 3D sandbox set in the never-ending darkness of space. Create your own ships, explore new galaxies, stars and planets. Discover and salvage space stations, fight against pirates or opposing factions in multiplayer. Equip your ships with completely customisable weapons and conquer the galaxy. Trade and make a fortune, mass produce materials in gigantic factories. Design your very own space station. Create warp gates and network the universe at your front door. <br><br>The universe is a vast, mystical, beautiful, awe-inspiring place.... the universe is yours.<br><br>Built for scalability to facilitate massive fully interactable objects, almost anything is possible. Gameplay elements have been skillfully constructed to bring the ultimate space sandbox experience. <br><br>Dive into your own unique universe, and choose your path.<h2 class=""bb_tag"">Key Features:</h2><br><ul class=""bb_ul""><li> <strong>Procedurally generated infinite universe, with quadrillions of galaxies</strong> - The universe is massive. It'd take approximately 10,000 years to cross from one end to the other! Singleplayer and Multiplayer worlds can be heavily customised with our extensive config options.<br></li><li> <strong>Developed for scalability</strong>- We have a broad range of graphical and performance options that cater to our low-end users as well as those with heavy rigs and servers.<br></li><li> <strong>Advanced Build Tools</strong> - Powerful and easy to use building tools, quickly design awesome ships, stations and bases. Including functions: Copy &amp; paste, undo, redo, replace, symmetry modes, shape assistance systems (spheres, cycles, torus and more) and rotation of templates.<br></li><li> <strong>Modular Weapon Systems</strong> - Combine weapon systems for countless configurations of weapons. From sniper beams to swarm missiles.<br></li><li> <strong>Comprehensive Rail &amp; Logic Systems</strong> - Use the rail system to build moving parts. You can do anything from simple elevators, sliding or rotating doors,  to complex cranes.<br><br>Tinker with our logic systems to control any system in the game, be it weapons, lights, rails, or explosives. Logic covers all basic gate types for convenient use (AND, OR, NOT, DELAY, Flip-Flop), allows in flight control and wireless connections between entities. You can use it for simple things like timers, switches, buttons. Or, build complex systems like working clocks and even a real CPU.</li><li> <strong>Community multiplayer (dedicated servers)</strong> - Play with others in our community hosted servers. Our configs allow administrators to customise core game mechanics for a tailored experience. Most settings can be tweaked to squeeze the best performance out of hardware.<br></li><li> <strong>Platform independent (Windows, Linux, Mac)</strong> - StarMade is completely platform independent. We support the three most widely used operating systems.<br></li><li> <strong>Free to play in alpha</strong> - We offer the full game free to play while in alpha development. Play our game through this period for free while in return we receive invaluable feedback and bug reports.</li></ul>",,,,,,,Schine GmbH,,0.0,,,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/244770/header.jpg?t=1666989240,,,,,StarMade,,,,,,,,,,14.99,14.99,Schine GmbH,,2185.0,,"Dec 4, 2014",0,,"The ultimate space sandbox. Participate in epic fleet battles, form alliances, strive to dominate entire galaxies and harness the universe’s resources for your industrious empire or the destruction of others. Customise your experience, the universe is yours!",https://store.steampowered.com/app/244770/,,,"English, French, German, Spanish - Spain, Japanese, Polish, Russian, Traditional Chinese, Portuguese - Brazil",,,StarMade,Schine GmbH,Schine GmbH,2014,955,"200,000 .. 500,000",5,200000.0,500000.0,350000.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
246110,"MASSIVE CHALICE is a tactical strategy game set on an epic timeline from Double Fine Productions. As the Immortal Ruler of the Nation, you'll take command of its heroes, forge marriages to strengthen your Bloodlines, and battle a mysterious enemy known as the Cadence in a war lasting hundreds of years.<h2 class=""bb_tag"">Key Features</h2><ul class=""bb_ul""><li>Bloodline Genetics - MASSIVE CHALICE features an innovative Bloodline system that allows the player to marry heroes together to produce children. The Bloodline system uses a randomized genetic code for every hero. Their children can end up with the best (or worst!) gameplay-impacting traits of their parents.<br></li><li>Permadeath - The heroes in MASSIVE CHALICE age over the course of the timeline and eventually pass away. This forces the player to engage in the beauty of permadeath and always juggle an imperfect party of heroes with which to do battle!<br></li><li>Bloodline Relics - If a hero has fought valiantly enough when they inevitably pass away, their weapon has a chance to become a Bloodline Relic. This powerful Relic can be passed down to any character of the same house in order to carry on the legacy of the fallen hero!<br></li><li>Long View Strategy - Because the war lasts 300 years, players need to take a long view of their strategy. Decisions have to be made dozens of years in advance and long-term planning is incredibly important. That 3-year-old toddler is going to grow up to be your most reliable melee fighter sooner than you think!</li></ul>",28.0,https://store.akamai.steamstatic.com/images/storepagebackground/app/246110?t=1727390984,False,,full,"MASSIVE CHALICE is a tactical strategy game set on an epic timeline from Double Fine Productions. As the Immortal Ruler of the Nation, you'll take command of its heroes, forge marriages to strengthen your Bloodlines, and battle a mysterious enemy known as the Cadence in a war lasting hundreds of years.<h2 class=""bb_tag"">Key Features</h2><ul class=""bb_ul""><li>Bloodline Genetics - MASSIVE CHALICE features an innovative Bloodline system that allows the player to marry heroes together to produce children. The Bloodline system uses a randomized genetic code for every hero. Their children can end up with the best (or worst!) gameplay-impacting traits of their parents.<br></li><li>Permadeath - The heroes in MASSIVE CHALICE age over the course of the timeline and eventually pass away. This forces the player to engage in the beauty of permadeath and always juggle an imperfect party of heroes with which to do battle!<br></li><li>Bloodline Relics - If a hero has fought valiantly enough when they inevitably pass away, their weapon has a chance to become a Bloodline Relic. This powerful Relic can be passed down to any character of the same house in order to carry on the legacy of the fallen hero!<br></li><li>Long View Strategy - Because the war lasts 300 years, players need to take a long view of their strategy. Decisions have to be made dozens of years in advance and long-term planning is incredibly important. That 3-year-old toddler is going to grow up to be your most reliable melee fighter sooner than you think!</li></ul>",,Double Fine Productions,0.0,1.0,332460,http://video.akamai.steamstatic.com/store_trailers/2035487/movie_max.webm?t=1447364973,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/246110/ss_51df4cbbcbe26ebb2643a4941eb8d5b9196b39cc.1920x1080.jpg?t=1727390984,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/246110/header.jpg?t=1727390984,"MASSIVE CHALICE, Double Fine Productions and the Double Fine logo are the exclusive trademarks of Double Fine Productions, Inc. All rights reserved.",73.0,https://www.metacritic.com/game/pc/massive-chalice?ftag=MCD-06-10aaa1f,1.0,MASSIVE CHALICE,default,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows Vista<br></li><li><strong>Processor:</strong> 1.8 GHz dual core CPU<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> 256 MB GeForce 8800, Radeon 3850, or Intel HD 3000 Graphics<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 2 GB available space<br></li><li><strong>Sound Card:</strong> DirectX Compatible Sound Card</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows 7<br></li><li><strong>Processor:</strong> Intel Core 2 Duo at 2.2 GHz, or AMD Athlon 64 at 2.2 GHz<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> 512 MB GeForce 220, Radeon 4550, Intel HD 4000 Graphics<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 2 GB available space<br></li><li><strong>Sound Card:</strong> DirectX Compatible Sound Card</li></ul>",True,True,True,USD,19.99,19.99,,,,Double Fine Productions,,1203.0,"Jun 1, 2015",0,14.0,"MASSIVE CHALICE is a tactical strategy game set on an epic timeline from Double Fine Productions. As the Immortal Ruler of the nation, you'll take command of its heroes, forge heroic marriages to strengthen your Bloodlines, and battle a mysterious enemy known as the Cadence in a 300 year war.",https://store.steampowered.com/app/246110/,support@doublefine.com,https://www.doublefine.com/games/support,,game,https://www.doublefine.com/games/massive-chalice,MASSIVE CHALICE,Double Fine Productions,Double Fine Productions,1347,509,"50,000 .. 100,000",8,50000.0,100000.0,75000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
248800,0,0.0,0,0,0,0,0,0,Dischan Media,0.0,0.0,0,0,0,0,0,,0,2.0,Dysfunctional Systems: Learning to Manage Chaos,0,0,0,True,True,True,0,4.99,4.99,0.0,0.0,0,Dischan Media,0.0,628.0,"Sep 26, 2013",0,5.0,"From Dischan Media, creators of the highly acclaimed Juniper's Knot, comes Dysfunctional Systems: Learning to Manage Chaos.Dysfunctional Systems is a visual novel series featuring Winter Harrison, a student mediator from a utopian world. Learning to Manage Chaos is the first entry in the series.What is a mediator?",https://store.steampowered.com/app/248800/,0,0,0,game,0,Dysfunctional Systems: Learning to Manage Chaos,Dischan Media,Dischan Media,595,191,"50,000 .. 100,000",0,,,,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,
254080,0,0.0,0,0,0,0,0,0,Reality Pump,0.0,1.0,0,0,0,0,0,71.0,0,2.0,World War III: Black Gold,0,0,0,False,True,True,0,6.99,6.99,0.0,0.0,0,Topware Interactive,0.0,250.0,"Sep 27, 2013",0,11.0,"Actual Armies. Actual Weapons. Actual Political Issues.World War III - Black Gold takes the player to the near future. The political crisis has been going on for months, leading to worldwide turmoil. A secret conference of the UN Central Geological Commission reveals that worldwide oil reserves have reached dangerously low levels: Oil...",https://store.steampowered.com/app/254080/,0,0,0,game,0,World War III: Black Gold,Reality Pump,Topware Interactive,462,327,"200,000 .. 500,000",37,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,,,,
255920,0,0.0,0,0,0,0,0,0,Trilobyte Games,,0.0,0,0,0,0,0,,0,1.0,The 7th Guest,0,0,0,True,True,True,0,,,0.0,0.0,0,Nightdive Studios,0.0,257.0,"Oct 18, 2013",0,10.0,"Henry Stauf's mansion has been abandoned for as long as anyone dare remember. Stauf was a master toy maker, a maker of amazing puzzles and this strange house was his greatest creation. Now the mansion stands empty, rotting ever since the children started dying, ever since the six guests came.",https://store.steampowered.com/app/255920/,0,0,0,game,0,The 7th Guest,Trilobyte Games,Nightdive Studios,333,161,"50,000 .. 100,000",1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,
262260,0,0.0,0,0,0,0,0,0,Rake in Grass,0.0,0.0,0,0,0,0,0,,0,1.0,Jets'n'Guns Gold,0,0,0,False,False,True,0,7.99,7.99,0.0,0.0,0,Rake in Grass,0.0,1206.0,"Feb 5, 2014",0,11.0,Jets'n'Guns is a heavy piece of ground shaking rock blasting action with graphics and special effects that will blow you eyes out! Enjoy yourself in almost-insane action adventure of saving the universe from the deadly threat of more than 270 unique monsters in the campaign of 43 levels.,https://store.steampowered.com/app/262260/,0,0,0,game,0,Jets'n'Guns Gold,Rake in Grass,Rake in Grass,1286,193,"200,000 .. 500,000",5,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,,,,
263120,"<strong>OVERVIEW </strong><br>2098. Mankind has left the Earth and is now living in space colonies. Ludwig, a research robot from a faraway civilisation and his spaceship are looking for forms of new energy. Unfortunately, mankind´s new space colonies are not listed on his interstellar maps, which results in a fatefull crash with the physis, the biggest station with a billion inhabitants. The crash does not only tear a huge hole into the physis´ protective cover, but also damages Ludwig´s spaceship badly enough for him to lose control of it and crashland on planet Earth. Now it´s a race against time. <br><br>Will Ludwig succeed and get his spaceship going in time to save the physis? <br><br><strong>FEATURES </strong><br><ul class=""bb_ul""><li>Explore the area where the spaceship crashed or an enormous dam, travel by balloon through the snow and ice or cross an almost endless desert. There’s so much to discover! <br></li><li>Find the weirdest components and construction plans. Use them to develop practical new gadgets to supply Ludwig with energy! <br></li><li>Discover physical phenomenons and analyse them in order to reveal the laws of physics and solve the tricky puzzles in the game. <br></li><li>thrilling storyline arching over 4 unique environments <br></li><li>more than 8 hours of gameplay <br></li><li>developed with physics-teachers, pupils and educators - 100% curiculum based <br></li><li>comes along with didactic materials for school useage</li></ul><br><strong>WHAT THE GAME IS ABOUT</strong> <br><ul class=""bb_ul""><li>The game tells the story of &quot;Ludwig&quot; - a small research robot who is on an important mission to find new forms of energy for the home planet of the Robotronics. After a long journey he finally reaches earth - just to find it abendoned. Humans exhausted nearly all energy sources and left the planet. They live in big space stations. Unfortunately Ludwig hits one of these spacestations with his spaceship and crashes down on earth. A damaged spaceship, a far away homeplanet in desperate need of energy know-how and 1 billion humans in a damaged spacestation - now it´s up to you as a player to clean up this mess! <br></li><li>While following the storyline Ludwig has to learn about the human technologies on earth. Starting with the most basic form of energy production - combustion - he has to advance through a techtree to find and learn about more sophisticated forms of renewable energy. <br></li><li>Ludwig doesn´t know anything about the laws of physics on earth (remember - he´s an alien from a far away robot civilization called the Robotronics...). So he uses his scanner to find and analyse physical phenomenons which appear in the gameworld. All the knowledge is stored in a dynamical conceptmap - the knowledgebase. <br></li><li>The knowledgebase is empty when you start the game. While playing, it fills step by step with new nodes. You will end up with a huge concept map of physical knowledge on renewable energies. (developed together with physics teachers and educators). <br></li><li>The game features 4 unique &quot;themeworlds&quot;. These quests in these environments are based on a specific topic (combustion, water power, wind energy, solar energy). The themeworlds are connected by the storyline. <br></li><li>Every themeworld features a minigame - called laboratory. A laboratory illustrates the core knowledge of the themeworld (for example: How does a pumped storage power station work? or Where should i place my windmills to get the most efficient energy output? <br></li><li>All this educational gameplay is nicely embedded in the storyline. The game is NOT devided into playing- and learning- or assesment elements. You always KEEP PLAYING the game! <br></li><li>Ludwig is designed to be fun to play (please judge for yourself ;-) but it can also be played in schools. The game comes along with a set of didactical materials for teachers to support embedding Ludwig in classes.</li></ul>",,,,,,,ovos,,0.0,,,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/263120/header.jpg?t=1447359401,,,,,Ludwig,,,,,,,,,,9.99,9.99,ovos,,,,"Jun 6, 2014",0,,"Join Ludwig on an exciting journey through the world of physics. Find out how energy is created from fire, water, wind and sun and use them cleverly to protect the Robotronics on Unitron against the impending energy collapse! Ludwig is a new type of learning game, which not only conveys knowledge, but is also really fun to play!",https://store.steampowered.com/app/263120/,,,"English, German, Portuguese - Brazil, Simplified Chinese, Japanese",,,Ludwig,ovos,ovos,32,36,"0 .. 20,000",1,0.0,20000.0,10000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
